Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","27114.960488"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","39001.353688"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","31714.117479"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","38153.415264"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","40768.421768"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","27632.835931"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","37355.056448"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","34642.162"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","32937.386248"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","34633.263096"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","43083.40808"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","34057.37688"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","38489.031072"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","6487.301016"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","11761.808544"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","6392.553994"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","9981.313223"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","9404.161537"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","8558.336889"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","4491.563016"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1961","1000 Int. $","45802.658888"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1962","1000 Int. $","39056.018384"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1963","1000 Int. $","39569.612272"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1964","1000 Int. $","39165.347776"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1965","1000 Int. $","24965.239536"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1966","1000 Int. $","28865.502032"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1967","1000 Int. $","27228.103696"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1968","1000 Int. $","36739.7608"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1969","1000 Int. $","32683.131848"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1970","1000 Int. $","31953.42172"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1971","1000 Int. $","31162.690536"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1972","1000 Int. $","22040.042664"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1973","1000 Int. $","36310.070864"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1974","1000 Int. $","31631.789904"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1975","1000 Int. $","29989.30648"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1976","1000 Int. $","26432.287424"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1977","1000 Int. $","19756.838152"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1978","1000 Int. $","28029.005056"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1979","1000 Int. $","29836.75384"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1980","1000 Int. $","29874.892"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1981","1000 Int. $","16562.131616"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1982","1000 Int. $","31572.04012"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1983","1000 Int. $","33944.233672"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1984","1000 Int. $","31247.86576"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1985","1000 Int. $","29007.884496"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1986","1000 Int. $","31432.2002"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1987","1000 Int. $","26167.862848"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1988","1000 Int. $","22003.175776"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1989","1000 Int. $","33982.371832"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1990","1000 Int. $","25725.460192"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1991","1000 Int. $","27488.714456"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1992","1000 Int. $","32956.202599"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1993","1000 Int. $","36821.272472"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1994","1000 Int. $","30876.654336"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","36463.894776"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1996","1000 Int. $","27426.422128"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","27114.960488"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","39001.353688"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","31714.117479"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","38153.415264"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","40768.421768"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","27632.835931"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","37355.056448"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","34642.162"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","32937.386248"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","34633.263096"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","43083.40808"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","34057.37688"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","38489.031072"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","6487.301016"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","11761.808544"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","6392.553994"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","9981.313223"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","9404.161537"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","8558.336889"
"Value of Agricultural Production","Austria","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","4491.563016"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1961","1000 Int. $","1407.691"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1962","1000 Int. $","1407.691"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1963","1000 Int. $","1407.691"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1964","1000 Int. $","1407.691"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1965","1000 Int. $","1407.691"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1966","1000 Int. $","1407.691"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1967","1000 Int. $","1407.691"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1968","1000 Int. $","1548.4601"
"Value of Agricultural Production","Austria","Gross Production Value (constant 2004-2006 1000 I$)","Gooseberries","1969","1000 Int. $","1548.4601"
