Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Gooseberries","2013","USD","297.085222"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Gooseberries","2014","USD","334.552159"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Gooseberries","2015","USD","280.608727"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Gooseberries","2016","USD","276.371822"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1991","USD","86.471155"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1992","USD","108.756435"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1993","USD","121.769284"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1994","USD","112.283807"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1995","USD","136.868802"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1996","USD","120.912243"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1997","USD","108.378613"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1998","USD","100.013521"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","1999","USD","84.453415"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2000","USD","73.799934"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2001","USD","87.559497"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2002","USD","96.600667"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2003","USD","132.568251"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2004","USD","151.393373"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2005","USD","46.355022"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2006","USD","39.638712"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2007","USD","40.638533"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2008","USD","40.074849"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2009","USD","32.878764"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2010","USD","39.015192"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2011","USD","35.813982"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2012","USD","33.009389"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2013","USD","37.681118"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2014","USD","40.918156"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2015","USD","38.351497"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Raspberries","2016","USD","39.205634"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1991","USD","131.356388"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1992","USD","117.80527"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1993","USD","117.05545"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1994","USD","134.979635"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1995","USD","140.115942"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1996","USD","244.754256"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1997","USD","193.568689"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1998","USD","171.245884"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","1999","USD","163.131055"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2000","USD","143.373183"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2001","USD","207.329017"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2002","USD","215.043181"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2003","USD","329.911549"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2004","USD","433.738223"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2005","USD","490.082326"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2006","USD","322.494231"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2007","USD","382.835611"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2008","USD","402.837307"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2009","USD","420.063111"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2010","USD","399.839458"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2011","USD","458.731989"
"Value of Agricultural Production","Germany","Gross Production Value (current million US$)","Strawberries","2012","USD","376.208685"
